DATE,STATION,TOBS
2018-07-18,USC00480585,55.0
2018-07-19,USC00480585,53.0
2018-07-20,USC00480585,53.0
2018-07-21,USC00480585,56.0
2018-07-22,USC00480585,61.0
2018-07-23,USC00480585,63.0
2018-07-24,USC00480585,58.0
2018-07-25,USC00480585,63.0
2018-07-26,USC00480585,56.0
2018-07-27,USC00480585,64.0
2018-07-28,USC00480585,58.0
2018-07-29,USC00480585,57.0
2018-07-30,USC00480585,61.0
2018-07-31,USC00480585,60.0
2018-08-01,USC00480585,63.0
2018-08-02,USC00480585,57.0
2018-08-03,USC00480585,53.0
2018-08-04,USC00480585,45.0
2018-08-05,USC00480585,50.0
2018-08-06,USC00480585,50.0
2018-08-07,USC00480585,47.0
2018-08-08,USC00480585,60.0
2018-08-09,USC00480585,61.0
2018-08-10,USC00480585,55.0
2018-08-11,USC00480585,57.0
2018-08-12,USC00480585,56.0
2018-08-13,USC00480585,52.0
2018-08-14,USC00480585,47.0
2018-08-15,USC00480585,44.0
2018-08-16,USC00480585,51.0
2018-08-17,USC00480585,47.0
2018-08-18,USC00480585,49.0
2018-08-19,USC00480585,48.0
2018-08-20,USC00480585,58.0
2018-08-21,USC00480585,46.0
2018-08-22,USC00480585,53.0
2018-08-23,USC00480585,43.0
2018-08-24,USC00480585,47.0
2018-08-25,USC00480585,37.0
2018-08-26,USC00480585,55.0
2018-08-27,USC00480585,44.0
2018-08-28,USC00480585,35.0
2018-08-29,USC00480585,43.0
2018-08-30,USC00480585,50.0
2018-08-31,USC00480585,37.0
2018-09-01,USC00480585,35.0
2018-09-02,USC00480585,44.0
2018-09-03,USC00480585,42.0
2018-09-04,USC00480585,38.0
2018-09-05,USC00480585,55.0
2018-09-06,USC00480585,49.0
2018-09-07,USC00480585,46.0
2018-09-08,USC00480585,52.0
2018-09-09,USC00480585,33.0
2018-09-10,USC00480585,47.0
2018-09-11,USC00480585,32.0
2018-09-12,USC00480585,37.0
2018-09-13,USC00480585,43.0
2018-09-14,USC00480585,48.0
2018-09-15,USC00480585,46.0
2018-09-16,USC00480585,33.0
2018-09-17,USC00480585,33.0
2018-09-18,USC00480585,33.0
2018-09-19,USC00480585,30.0
2018-09-20,USC00480585,34.0
2018-09-21,USC00480585,25.0
2018-09-22,USC00480585,33.0
2018-09-23,USC00480585,43.0
2018-09-24,USC00480585,27.0
2018-09-25,USC00480585,21.0
2018-09-26,USC00480585,19.0
2018-09-27,USC00480585,25.0
2018-09-28,USC00480585,32.0
2018-09-29,USC00480585,50.0
2018-09-30,USC00480585,37.0
2018-10-01,USC00480585,34.0
2018-10-02,USC00480585,43.0
2018-10-03,USC00480585,48.0
2018-10-04,USC00480585,43.0
2018-10-05,USC00480585,32.0
2018-10-06,USC00480585,32.0
2018-10-07,USC00480585,37.0
2018-10-08,USC00480585,35.0
2018-10-09,USC00480585,35.0
2018-10-10,USC00480585,31.0
2018-10-11,USC00480585,31.0
2018-10-12,USC00480585,29.0
2018-10-13,USC00480585,29.0
2018-10-14,USC00480585,15.0
2018-10-15,USC00480585,9.0
2018-10-16,USC00480585,15.0
2018-10-17,USC00480585,34.0
2018-10-18,USC00480585,21.0
2018-10-19,USC00480585,22.0
2018-10-20,USC00480585,25.0
2018-10-21,USC00480585,31.0
2018-10-22,USC00480585,31.0
2018-10-23,USC00480585,39.0
2018-10-24,USC00480585,40.0
2018-10-25,USC00480585,35.0
2018-10-26,USC00480585,35.0
2018-10-27,USC00480585,39.0
2018-10-28,USC00480585,
2018-10-29,USC00480585,
2018-10-30,USC00480585,
2018-10-31,USC00480585,
2019-06-01,USC00480585,
2019-06-02,USC00480585,
2019-06-03,USC00480585,
2019-06-04,USC00480585,
2019-06-05,USC00480585,64.0
2019-06-06,USC00480585,48.0
2019-06-07,USC00480585,44.0
2019-06-08,USC00480585,31.0
2019-06-09,USC00480585,31.0
2019-06-10,USC00480585,40.0
2019-06-11,USC00480585,49.0
2019-06-12,USC00480585,56.0
2019-06-13,USC00480585,62.0
2019-06-14,USC00480585,51.0
2019-06-15,USC00480585,55.0
2019-06-16,USC00480585,55.0
2019-06-17,USC00480585,54.0
2019-06-18,USC00480585,52.0
2019-06-19,USC00480585,49.0
2019-06-20,USC00480585,49.0
2019-06-21,USC00480585,35.0
2019-06-22,USC00480585,34.0
2019-06-23,USC00480585,46.0
2019-06-24,USC00480585,49.0
2019-06-25,USC00480585,51.0
2019-06-26,USC00480585,57.0
2019-06-27,USC00480585,67.0
2019-06-28,USC00480585,56.0
2019-06-29,USC00480585,56.0
2019-06-30,USC00480585,60.0
2019-07-01,USC00480585,55.0
2019-07-02,USC00480585,61.0
2019-07-03,USC00480585,54.0
2019-07-04,USC00480585,50.0
2019-07-05,USC00480585,51.0
2019-07-06,USC00480585,58.0
2019-07-07,USC00480585,60.0
2019-07-08,USC00480585,56.0
2019-07-09,USC00480585,46.0
2019-07-10,USC00480585,57.0
2019-07-11,USC00480585,53.0
2019-07-12,USC00480585,59.0
2019-07-13,USC00480585,66.0
2019-07-14,USC00480585,63.0
2019-07-15,USC00480585,62.0
2019-07-16,USC00480585,63.0
2019-07-17,USC00480585,56.0
2019-07-18,USC00480585,60.0
2019-07-19,USC00480585,63.0
2019-07-20,USC00480585,51.0
2019-07-21,USC00480585,61.0
2019-07-22,USC00480585,65.0
2019-07-23,USC00480585,73.0
2019-07-24,USC00480585,57.0
2019-07-25,USC00480585,58.0
2019-07-26,USC00480585,51.0
2019-07-27,USC00480585,54.0
2019-07-28,USC00480585,51.0
2019-07-29,USC00480585,51.0
2019-07-30,USC00480585,52.0
2019-07-31,USC00480585,60.0
2019-08-01,USC00480585,59.0
2019-08-02,USC00480585,57.0
2019-08-03,USC00480585,57.0
2019-08-04,USC00480585,60.0
2019-08-05,USC00480585,62.0
2019-08-06,USC00480585,54.0
2019-08-07,USC00480585,56.0
2019-08-08,USC00480585,61.0
2019-08-09,USC00480585,52.0
2019-08-10,USC00480585,60.0
2019-08-11,USC00480585,52.0
2019-08-12,USC00480585,39.0
2019-08-13,USC00480585,49.0
2019-08-14,USC00480585,48.0
2019-08-15,USC00480585,47.0
2019-08-16,USC00480585,44.0
2019-08-17,USC00480585,44.0
2019-08-18,USC00480585,46.0
2019-08-19,USC00480585,52.0
2019-08-20,USC00480585,49.0
2019-08-21,USC00480585,67.0
2019-08-22,USC00480585,60.0
2019-08-23,USC00480585,42.0
2019-08-24,USC00480585,51.0
2019-08-25,USC00480585,43.0
2019-08-26,USC00480585,41.0
2019-08-27,USC00480585,41.0
2019-08-28,USC00480585,42.0
2019-08-29,USC00480585,45.0
2019-08-30,USC00480585,56.0
2019-08-31,USC00480585,51.0
2019-09-01,USC00480585,46.0
2019-09-02,USC00480585,46.0
2019-09-03,USC00480585,46.0
2019-09-04,USC00480585,46.0
2019-09-05,USC00480585,52.0
2019-09-06,USC00480585,54.0
2019-09-07,USC00480585,48.0
2019-09-08,USC00480585,46.0
2019-09-09,USC00480585,43.0
2019-09-10,USC00480585,44.0
2019-09-11,USC00480585,39.0
2019-09-12,USC00480585,36.0
2019-09-13,USC00480585,32.0
2019-09-14,USC00480585,33.0
2019-09-15,USC00480585,43.0
2019-09-16,USC00480585,41.0
2019-09-17,USC00480585,40.0
2019-09-18,USC00480585,41.0
2019-09-19,USC00480585,36.0
2019-09-20,USC00480585,39.0
2019-09-21,USC00480585,32.0
2019-09-22,USC00480585,39.0
2019-09-23,USC00480585,32.0
2019-09-24,USC00480585,40.0
2019-09-25,USC00480585,35.0
2019-09-26,USC00480585,29.0
2019-09-27,USC00480585,39.0
2019-09-28,USC00480585,39.0
2019-09-29,USC00480585,31.0
2019-09-30,USC00480585,25.0
2019-10-01,USC00480585,32.0
2019-10-02,USC00480585,30.0
2019-10-03,USC00480585,29.0
2019-10-04,USC00480585,29.0
2019-10-05,USC00480585,28.0
2019-10-06,USC00480585,20.0
2019-10-07,USC00480585,22.0
2019-10-08,USC00480585,24.0
2019-10-09,USC00480585,30.0
2019-10-10,USC00480585,9.0
2019-10-11,USC00480585,4.0
2019-10-12,USC00480585,11.0
2019-10-13,USC00480585,17.0
2019-10-14,USC00480585,19.0
2019-10-15,USC00480585,22.0
2019-10-16,USC00480585,31.0
2019-10-17,USC00480585,25.0
2019-10-18,USC00480585,23.0
2019-10-19,USC00480585,25.0
2019-10-20,USC00480585,25.0
2019-10-21,USC00480585,27.0
2019-10-22,USC00480585,31.0
2019-10-23,USC00480585,23.0
2019-10-24,USC00480585,11.0
2019-10-25,USC00480585,18.0
2019-10-26,USC00480585,34.0
2019-10-27,USC00480585,10.0
2019-10-28,USC00480585,0.0
2019-10-29,USC00480585,3.0
2019-10-30,USC00480585,
2019-10-31,USC00480585,
2020-06-01,USC00480585,63.0
2020-06-02,USC00480585,57.0
2020-06-03,USC00480585,57.0
2020-06-04,USC00480585,49.0
2020-06-05,USC00480585,60.0
2020-06-06,USC00480585,60.0
2020-06-07,USC00480585,41.0
2020-06-08,USC00480585,31.0
2020-06-09,USC00480585,40.0
2020-06-10,USC00480585,40.0
2020-06-11,USC00480585,57.0
2020-06-12,USC00480585,63.0
2020-06-13,USC00480585,68.0
2020-06-14,USC00480585,42.0
2020-06-15,USC00480585,50.0
2020-06-16,USC00480585,43.0
2020-06-17,USC00480585,33.0
2020-06-18,USC00480585,40.0
2020-06-19,USC00480585,49.0
2020-06-20,USC00480585,52.0
2020-06-21,USC00480585,52.0
2020-06-22,USC00480585,57.0
2020-06-23,USC00480585,60.0
2020-06-24,USC00480585,60.0
2020-06-25,USC00480585,59.0
2020-06-26,USC00480585,54.0
2020-06-27,USC00480585,59.0
2020-06-28,USC00480585,50.0
2020-06-29,USC00480585,36.0
2020-06-30,USC00480585,40.0
2020-07-01,USC00480585,40.0
2020-07-02,USC00480585,54.0
2020-07-03,USC00480585,57.0
2020-07-04,USC00480585,59.0
2020-07-05,USC00480585,55.0
2020-07-06,USC00480585,57.0
2020-07-07,USC00480585,60.0
2020-07-08,USC00480585,45.0
2020-07-09,USC00480585,52.0
2020-07-10,USC00480585,55.0
2020-07-11,USC00480585,51.0
2020-07-12,USC00480585,60.0
2020-07-13,USC00480585,55.0
2020-07-14,USC00480585,55.0
2020-07-15,USC00480585,51.0
2020-07-16,USC00480585,50.0
2020-07-17,USC00480585,51.0
2020-07-18,USC00480585,54.0
2020-07-19,USC00480585,50.0
2020-07-20,USC00480585,56.0
2020-07-21,USC00480585,61.0
2020-07-22,USC00480585,60.0
2020-07-23,USC00480585,53.0
2020-07-24,USC00480585,51.0
2020-07-25,USC00480585,50.0
2020-07-26,USC00480585,48.0
2020-07-27,USC00480585,61.0
2020-07-28,USC00480585,50.0
2020-07-29,USC00480585,52.0
2020-07-30,USC00480585,57.0
2020-07-31,USC00480585,58.0
2020-08-01,USC00480585,63.0
2020-08-02,USC00480585,62.0
2020-08-03,USC00480585,65.0
2020-08-04,USC00480585,56.0
2020-08-05,USC00480585,50.0
2020-08-06,USC00480585,55.0
2020-08-07,USC00480585,56.0
2020-08-08,USC00480585,41.0
2020-08-09,USC00480585,47.0
2020-08-10,USC00480585,48.0
2020-08-11,USC00480585,46.0
2020-08-12,USC00480585,47.0
2020-08-13,USC00480585,52.0
2020-08-14,USC00480585,48.0
2020-08-15,USC00480585,40.0
2020-08-16,USC00480585,50.0
2020-08-17,USC00480585,49.0
2020-08-18,USC00480585,56.0
2020-08-19,USC00480585,61.0
2020-08-20,USC00480585,48.0
2020-08-21,USC00480585,39.0
2020-08-22,USC00480585,41.0
2020-08-23,USC00480585,43.0
2020-08-24,USC00480585,65.0
2020-08-25,USC00480585,59.0
2020-08-26,USC00480585,45.0
2020-08-27,USC00480585,52.0
2020-08-28,USC00480585,46.0
2020-08-29,USC00480585,40.0
2020-08-30,USC00480585,36.0
2020-08-31,USC00480585,33.0
2020-09-01,USC00480585,30.0
2020-09-02,USC00480585,36.0
2020-09-03,USC00480585,35.0
2020-09-04,USC00480585,40.0
2020-09-05,USC00480585,41.0
2020-09-06,USC00480585,37.0
2020-09-07,USC00480585,46.0
2020-09-08,USC00480585,29.0
2020-09-09,USC00480585,46.0
2020-09-10,USC00480585,44.0
2020-09-11,USC00480585,32.0
2020-09-12,USC00480585,32.0
2020-09-13,USC00480585,39.0
2020-09-14,USC00480585,35.0
2020-09-15,USC00480585,34.0
2020-09-16,USC00480585,45.0
2020-09-17,USC00480585,39.0
2020-09-18,USC00480585,58.0
2020-09-19,USC00480585,46.0
2020-09-20,USC00480585,34.0
2020-09-21,USC00480585,30.0
2020-09-22,USC00480585,39.0
2020-09-23,USC00480585,31.0
2020-09-24,USC00480585,40.0
2020-09-25,USC00480585,51.0
2020-09-26,USC00480585,43.0
2020-09-27,USC00480585,27.0
2020-09-28,USC00480585,22.0
2020-09-29,USC00480585,23.0
2020-09-30,USC00480585,26.0
2020-10-01,USC00480585,26.0
2020-10-02,USC00480585,35.0
2020-10-03,USC00480585,27.0
2020-10-04,USC00480585,28.0
2020-10-05,USC00480585,26.0
2020-10-06,USC00480585,25.0
2020-10-07,USC00480585,26.0
2020-10-08,USC00480585,26.0
2020-10-09,USC00480585,24.0
2020-10-10,USC00480585,27.0
2020-10-11,USC00480585,30.0
2020-10-12,USC00480585,36.0
2020-10-13,USC00480585,31.0
2020-10-14,USC00480585,32.0
2020-10-15,USC00480585,23.0
2020-10-16,USC00480585,27.0
2020-10-17,USC00480585,30.0
2020-10-18,USC00480585,37.0
2020-10-19,USC00480585,42.0
2020-10-20,USC00480585,35.0
2020-10-21,USC00480585,38.0
2020-10-22,USC00480585,24.0
2020-10-23,USC00480585,7.0
2020-10-24,USC00480585,31.0
2020-10-25,USC00480585,5.0
2020-10-26,USC00480585,-6.0
2020-10-27,USC00480585,19.0
2020-10-28,USC00480585,11.0
2020-10-29,USC00480585,18.0
2020-10-30,USC00480585,22.0
2020-10-31,USC00480585,32.0
2021-06-01,USC00480585,
2021-06-02,USC00480585,
2021-06-03,USC00480585,
2021-06-04,USC00480585,
2021-06-05,USC00480585,61.0
2021-06-06,USC00480585,52.0
2021-06-07,USC00480585,48.0
2021-06-08,USC00480585,60.0
2021-06-09,USC00480585,61.0
2021-06-10,USC00480585,51.0
2021-06-11,USC00480585,42.0
2021-06-12,USC00480585,48.0
2021-06-13,USC00480585,64.0
2021-06-14,USC00480585,68.0
2021-06-15,USC00480585,55.0
2021-06-16,USC00480585,58.0
2021-06-17,USC00480585,53.0
2021-06-18,USC00480585,59.0
2021-06-19,USC00480585,58.0
2021-06-20,USC00480585,51.0
2021-06-21,USC00480585,51.0
2021-06-22,USC00480585,52.0
2021-06-23,USC00480585,55.0
2021-06-24,USC00480585,58.0
2021-06-25,USC00480585,52.0
2021-06-26,USC00480585,57.0
2021-06-27,USC00480585,56.0
2021-06-28,USC00480585,61.0
2021-06-29,USC00480585,61.0
2021-06-30,USC00480585,63.0
2021-07-01,USC00480585,61.0
2021-07-02,USC00480585,62.0
2021-07-03,USC00480585,58.0
2021-07-04,USC00480585,62.0
2021-07-05,USC00480585,55.0
2021-07-06,USC00480585,60.0
2021-07-07,USC00480585,67.0
2021-07-08,USC00480585,61.0
2021-07-09,USC00480585,57.0
2021-07-10,USC00480585,55.0
2021-07-11,USC00480585,53.0
2021-07-12,USC00480585,57.0
2021-07-13,USC00480585,66.0
2021-07-14,USC00480585,53.0
2021-07-15,USC00480585,50.0
2021-07-16,USC00480585,53.0
2021-07-17,USC00480585,55.0
2021-07-18,USC00480585,56.0
2021-07-19,USC00480585,70.0
2021-07-20,USC00480585,59.0
2021-07-21,USC00480585,59.0
2021-07-22,USC00480585,59.0
2021-07-23,USC00480585,48.0
2021-07-24,USC00480585,56.0
2021-07-25,USC00480585,57.0
2021-07-26,USC00480585,54.0
2021-07-27,USC00480585,49.0
2021-07-28,USC00480585,59.0
2021-07-29,USC00480585,55.0
2021-07-30,USC00480585,60.0
2021-07-31,USC00480585,61.0
2021-08-01,USC00480585,65.0
2021-08-02,USC00480585,55.0
2021-08-03,USC00480585,55.0
2021-08-04,USC00480585,51.0
2021-08-05,USC00480585,55.0
2021-08-06,USC00480585,52.0
2021-08-07,USC00480585,42.0
2021-08-08,USC00480585,69.0
2021-08-09,USC00480585,46.0
2021-08-10,USC00480585,39.0
2021-08-11,USC00480585,51.0
2021-08-12,USC00480585,51.0
2021-08-13,USC00480585,56.0
2021-08-14,USC00480585,52.0
2021-08-15,USC00480585,54.0
2021-08-16,USC00480585,46.0
2021-08-17,USC00480585,47.0
2021-08-18,USC00480585,48.0
2021-08-19,USC00480585,49.0
2021-08-20,USC00480585,43.0
2021-08-21,USC00480585,48.0
2021-08-22,USC00480585,42.0
2021-08-23,USC00480585,47.0
2021-08-24,USC00480585,41.0
2021-08-25,USC00480585,56.0
2021-08-26,USC00480585,38.0
2021-08-27,USC00480585,38.0
2021-08-28,USC00480585,39.0
2021-08-29,USC00480585,32.0
2021-08-30,USC00480585,37.0
2021-08-31,USC00480585,38.0
2021-09-01,USC00480585,35.0
2021-09-02,USC00480585,32.0
2021-09-03,USC00480585,40.0
2021-09-04,USC00480585,28.0
2021-09-05,USC00480585,31.0
2021-09-06,USC00480585,42.0
2021-09-07,USC00480585,39.0
2021-09-08,USC00480585,38.0
2021-09-09,USC00480585,41.0
2021-09-10,USC00480585,49.0
2021-09-11,USC00480585,49.0
2021-09-12,USC00480585,33.0
2021-09-13,USC00480585,33.0
2021-09-14,USC00480585,32.0
2021-09-15,USC00480585,28.0
2021-09-16,USC00480585,36.0
2021-09-17,USC00480585,28.0
2021-09-18,USC00480585,40.0
2021-09-19,USC00480585,45.0
2021-09-20,USC00480585,33.0
2021-09-21,USC00480585,27.0
2021-09-22,USC00480585,34.0
2021-09-23,USC00480585,32.0
2021-09-24,USC00480585,28.0
2021-09-25,USC00480585,30.0
2021-09-26,USC00480585,33.0
2021-09-27,USC00480585,32.0
2021-09-28,USC00480585,35.0
2021-09-29,USC00480585,21.0
2021-09-30,USC00480585,17.0
2021-10-01,USC00480585,22.0
2021-10-02,USC00480585,24.0
2021-10-03,USC00480585,26.0
2021-10-04,USC00480585,26.0
2021-10-05,USC00480585,28.0
2021-10-06,USC00480585,45.0
2021-10-07,USC00480585,41.0
2021-10-08,USC00480585,40.0
2021-10-09,USC00480585,37.0
2021-10-10,USC00480585,32.0
2021-10-11,USC00480585,36.0
2021-10-12,USC00480585,28.0
2021-10-13,USC00480585,24.0
2021-10-14,USC00480585,30.0
2021-10-15,USC00480585,22.0
2021-10-16,USC00480585,20.0
2021-10-17,USC00480585,34.0
2021-10-18,USC00480585,33.0
2021-10-19,USC00480585,41.0
2021-10-20,USC00480585,39.0
2021-10-21,USC00480585,38.0
2021-10-22,USC00480585,31.0
2021-10-23,USC00480585,34.0
2021-10-24,USC00480585,34.0
2021-10-25,USC00480585,42.0
2021-10-26,USC00480585,31.0
2021-10-27,USC00480585,31.0
2021-10-28,USC00480585,31.0
2021-10-29,USC00480585,35.0
2021-10-30,USC00480585,38.0
2021-10-31,USC00480585,41.0
2022-06-01,USC00480585,
2022-06-02,USC00480585,
2022-06-03,USC00480585,59.0
2022-06-04,USC00480585,57.0
2022-06-05,USC00480585,47.0
2022-06-06,USC00480585,44.0
2022-06-07,USC00480585,43.0
2022-06-08,USC00480585,52.0
2022-06-09,USC00480585,52.0
2022-06-10,USC00480585,53.0
2022-06-11,USC00480585,51.0
2022-06-12,USC00480585,51.0
2022-06-13,USC00480585,41.0
2022-06-14,USC00480585,32.0
2022-06-15,USC00480585,38.0
2022-06-16,USC00480585,49.0
2022-06-17,USC00480585,65.0
2022-06-18,USC00480585,72.0
2022-06-19,USC00480585,50.0
2022-06-20,USC00480585,40.0
2022-06-21,USC00480585,47.0
2022-06-22,USC00480585,52.0
2022-06-23,USC00480585,52.0
2022-06-24,USC00480585,53.0
2022-06-25,USC00480585,46.0
2022-06-26,USC00480585,52.0
2022-06-27,USC00480585,53.0
2022-06-28,USC00480585,61.0
2022-06-29,USC00480585,56.0
2022-06-30,USC00480585,56.0
2022-07-01,USC00480585,56.0
2022-07-02,USC00480585,55.0
2022-07-03,USC00480585,65.0
2022-07-04,USC00480585,57.0
2022-07-05,USC00480585,59.0
2022-07-06,USC00480585,65.0
2022-07-07,USC00480585,61.0
2022-07-08,USC00480585,64.0
2022-07-09,USC00480585,58.0
2022-07-10,USC00480585,55.0
2022-07-11,USC00480585,55.0
2022-07-12,USC00480585,59.0
2022-07-13,USC00480585,56.0
2022-07-14,USC00480585,61.0
2022-07-15,USC00480585,68.0
2022-07-16,USC00480585,58.0
2022-07-17,USC00480585,66.0
2022-07-18,USC00480585,63.0
2022-07-19,USC00480585,49.0
2022-07-20,USC00480585,64.0
2022-07-21,USC00480585,60.0
2022-07-22,USC00480585,49.0
2022-07-23,USC00480585,49.0
2022-07-24,USC00480585,46.0
2022-07-25,USC00480585,53.0
2022-07-26,USC00480585,48.0
2022-07-27,USC00480585,56.0
2022-07-28,USC00480585,62.0
2022-07-29,USC00480585,62.0
2022-07-30,USC00480585,69.0
2022-07-31,USC00480585,72.0
2022-08-01,USC00480585,53.0
2022-08-02,USC00480585,60.0
2022-08-03,USC00480585,51.0
2022-08-04,USC00480585,47.0
2022-08-05,USC00480585,51.0
2022-08-06,USC00480585,54.0
2022-08-07,USC00480585,52.0
2022-08-08,USC00480585,61.0
2022-08-09,USC00480585,49.0
2022-08-10,USC00480585,55.0
2022-08-11,USC00480585,58.0
2022-08-12,USC00480585,50.0
2022-08-13,USC00480585,75.0
2022-08-14,USC00480585,49.0
2022-08-15,USC00480585,58.0
2022-08-16,USC00480585,68.0
2022-08-17,USC00480585,58.0
2022-08-18,USC00480585,57.0
2022-08-19,USC00480585,57.0
2022-08-20,USC00480585,51.0
2022-08-21,USC00480585,47.0
2022-08-22,USC00480585,56.0
2022-08-23,USC00480585,49.0
2022-08-24,USC00480585,62.0
2022-08-25,USC00480585,53.0
2022-08-26,USC00480585,49.0
2022-08-27,USC00480585,52.0
2022-08-28,USC00480585,48.0
2022-08-29,USC00480585,39.0
2022-08-30,USC00480585,55.0
2022-08-31,USC00480585,43.0
2022-09-01,USC00480585,47.0
2022-09-02,USC00480585,53.0
2022-09-03,USC00480585,47.0
2022-09-04,USC00480585,45.0
2022-09-05,USC00480585,41.0
2022-09-06,USC00480585,40.0
2022-09-07,USC00480585,54.0
2022-09-08,USC00480585,51.0
2022-09-09,USC00480585,38.0
2022-09-10,USC00480585,44.0
2022-09-11,USC00480585,33.0
2022-09-12,USC00480585,33.0
2022-09-13,USC00480585,39.0
2022-09-14,USC00480585,49.0
2022-09-15,USC00480585,34.0
2022-09-16,USC00480585,44.0
2022-09-17,USC00480585,40.0
2022-09-18,USC00480585,43.0
2022-09-19,USC00480585,37.0
2022-09-20,USC00480585,58.0
2022-09-21,USC00480585,59.0
2022-09-22,USC00480585,45.0
2022-09-23,USC00480585,31.0
2022-09-24,USC00480585,28.0
2022-09-25,USC00480585,30.0
2022-09-26,USC00480585,33.0
2022-09-27,USC00480585,49.0
2022-09-28,USC00480585,42.0
2022-09-29,USC00480585,47.0
2022-09-30,USC00480585,27.0
2022-10-01,USC00480585,32.0
2022-10-02,USC00480585,35.0
2022-10-03,USC00480585,39.0
2022-10-04,USC00480585,28.0
2022-10-05,USC00480585,30.0
2022-10-06,USC00480585,28.0
2022-10-07,USC00480585,44.0
2022-10-08,USC00480585,41.0
2022-10-09,USC00480585,26.0
2022-10-10,USC00480585,26.0
2022-10-11,USC00480585,26.0
2022-10-12,USC00480585,23.0
2022-10-13,USC00480585,26.0
2022-10-14,USC00480585,22.0
2022-10-15,USC00480585,42.0
2022-10-16,USC00480585,34.0
2022-10-17,USC00480585,24.0
2022-10-18,USC00480585,25.0
2022-10-19,USC00480585,24.0
2022-10-20,USC00480585,23.0
2022-10-21,USC00480585,23.0
2023-06-14,USC00480585,50.0
2023-06-15,USC00480585,41.0
2023-06-16,USC00480585,48.0
2023-06-17,USC00480585,46.0
2023-06-18,USC00480585,48.0
2023-06-19,USC00480585,45.0
2023-06-20,USC00480585,39.0
2023-06-21,USC00480585,39.0
2023-06-22,USC00480585,46.0
2023-06-23,USC00480585,57.0
2023-06-24,USC00480585,42.0
2023-06-25,USC00480585,48.0
2023-06-26,USC00480585,56.0
2023-06-27,USC00480585,50.0
2023-06-28,USC00480585,49.0
2023-06-29,USC00480585,52.0
2023-06-30,USC00480585,52.0
2023-07-01,USC00480585,50.0
2023-07-02,USC00480585,53.0
2023-07-03,USC00480585,51.0
2023-07-04,USC00480585,53.0
2023-07-05,USC00480585,51.0
2023-07-06,USC00480585,50.0
2023-07-07,USC00480585,53.0
2023-07-08,USC00480585,58.0
2023-07-09,USC00480585,58.0
2023-07-10,USC00480585,65.0
2023-07-11,USC00480585,52.0
2023-07-12,USC00480585,48.0
2023-07-13,USC00480585,50.0
2023-07-14,USC00480585,56.0
2023-07-15,USC00480585,62.0
2023-07-16,USC00480585,62.0
2023-07-17,USC00480585,49.0
2023-07-18,USC00480585,58.0
2023-07-19,USC00480585,51.0
2023-07-20,USC00480585,52.0
2023-07-21,USC00480585,61.0
2023-07-22,USC00480585,53.0
2023-07-23,USC00480585,59.0
2023-07-24,USC00480585,57.0
2023-07-25,USC00480585,48.0
2023-07-26,USC00480585,54.0
2023-07-27,USC00480585,48.0
2023-07-28,USC00480585,52.0
2023-07-29,USC00480585,52.0
2023-07-30,USC00480585,56.0
2023-07-31,USC00480585,
2023-08-01,USC00480585,69.0
2023-08-02,USC00480585,62.0
2023-08-03,USC00480585,54.0
2023-08-04,USC00480585,54.0
2023-08-05,USC00480585,53.0
2023-08-06,USC00480585,54.0
2023-08-07,USC00480585,65.0
2023-08-08,USC00480585,48.0
2023-08-09,USC00480585,50.0
2023-08-10,USC00480585,44.0
2023-08-11,USC00480585,45.0
2023-08-12,USC00480585,49.0
2023-08-13,USC00480585,55.0
2023-08-14,USC00480585,58.0
2023-08-15,USC00480585,47.0
2023-08-16,USC00480585,49.0
2023-08-17,USC00480585,50.0
2023-08-18,USC00480585,58.0
2023-08-19,USC00480585,63.0
2023-08-20,USC00480585,55.0
2023-08-21,USC00480585,59.0
2023-08-22,USC00480585,52.0
2023-08-23,USC00480585,46.0
2023-08-24,USC00480585,60.0
2023-08-25,USC00480585,48.0
2023-08-26,USC00480585,48.0
2023-08-27,USC00480585,52.0
2023-08-28,USC00480585,58.0
2023-08-29,USC00480585,60.0
2023-08-30,USC00480585,49.0
2023-08-31,USC00480585,32.0
2023-09-01,USC00480585,58.0
